,sentence,Mot,Label
140807,9790,-,I-Procedure
140808,9790,VEGF,I-Procedure
140809,9790,treatment,I-Procedure
140810,9790,for,O
140811,9790,both,O
140812,9790,eyes,O
140813,9790,at,O
140814,9790,screening,O
140815,9790,or,O
140816,9790,baseline,O
140817,9790,visit,O
140818,9790,.,O
140819,9790,Eyes,O
140820,9790,with,O
140821,9790,a,O
140822,9790,small,O
140823,9790,amount,O
140824,9790,of,O
140825,9790,intraretinal,O
140826,9790,or,O
140827,9790,subretinal,O
140828,9790,fluid,O
140829,9790,(,O
140830,9790,seen,O
140831,9790,in,O
140832,9790,OCT,O
140833,9790,),O
140834,9790,but,O
140835,9790,no,O
140836,9790,need,O
140837,9790,for,O
140838,9790,intravitreal,O
140839,9790,treatment,O
140840,9790,as,O
140841,9790,judged,O
140842,9790,by,O
140843,9790,the,O
140844,9790,investigator,O
140845,9790,(,O
140846,9790,according,O
140847,9790,to,O
140848,9790,current,O
140849,9790,practice,O
140850,9790,patterns,O
140851,9790,),O
140852,9790,may,O
140853,9790,be,O
140854,9790,included,O
140855,9790,.,O
140856,9790,Eyes,O
140857,9790,with,O
140858,9790,a,O
140859,9790,history,O
140860,9790,of,O
140861,9790,intravitreal,O
140862,9790,treatment,O
140863,9790,of,O
140864,9790,macular,O
140865,9790,edema,O
140866,9790,which,O
140867,9790,do,O
140868,9790,not,O
140869,9790,need,O
140870,9790,ongoing,O
140871,9790,intravitreal,O
140872,9790,treatment,O
140873,9790,at,O
140874,9790,the,O
140875,9790,time,O
140876,9790,of,O
140877,9790,screening,O
140878,9790,may,O
140879,9790,be,O
140880,9790,included,O
140881,9790,.,O
140882,9791,eye,O
140883,9791,diseases,O
140884,9791,or,O
140885,9791,pathologies,O
140886,9791,that,O
140887,9791,prevent,O
140888,9791,clear,O
140889,9791,ophthalmoscopy,B-Procedure
140890,9791,and,O
140891,9791,evaluation,O
140892,9791,of,O
140893,9791,study,O
140894,9791,parameters,O
140895,9791,",",O
140896,9791,thus,O
140897,9791,not,O
140898,9791,allowing,O
140899,9791,study,O
140900,9791,participation,O
140901,9791,according,O
140902,9791,to,O
140903,9791,the,O
140904,9791,investigator´s,O
140905,9791,judgment,O
140906,9791,",",O
140907,9791,such,O
140908,9791,as,O
140909,9791,(,O
140910,9791,but,O
140911,9791,not,O
140912,9791,only,O
140913,9791,),O
140914,9791,vitreous,B-Condition
140915,9791,hemorrhage,I-Condition
140916,9791,",",O
140917,9791,mature,B-Condition
140918,9791,cataract,I-Condition
140919,9791,",",O
140920,9791,macular,B-Condition
140921,9791,pathologies,I-Condition
140922,9791,other,O
140923,9791,than,O
140924,9791,diabetic,B-Condition
140925,9791,maculopathy,I-Condition
140926,9792,history,O
140927,9792,of,O
140928,9792,ketoacidosis,B-Condition
140929,9792,or,O
140930,9792,metabolic,B-Condition
140931,9792,acidosis,I-Condition
140932,9793,use,O
140933,9793,of,O
140934,9793,loop,B-Drug
140935,9793,diuretics,I-Drug
140936,9794,history,O
140937,9794,of,O
140938,9794,>,O
140939,9794,1,O
140940,9794,urogenital,B-Condition
140941,9794,infection,I-Condition
140942,9794,/,O
140943,9794,year,O
140944,9795,any,O
140945,9795,history,O
140946,9795,of,O
140947,9795,stroke,B-Condition
140948,9795,",",O
140949,9795,transient,B-Condition
140950,9795,ischemic,I-Condition
140951,9795,attack,I-Condition
140952,9795,(,O
140953,9795,TIA,B-Condition
140954,9795,),O
140955,9795,",",O
140956,9795,instable,O
140957,9795,angina,B-Condition
140958,9795,pectoris,I-Condition
140959,9795,or,O
140960,9795,myocardial,B-Condition
140961,9795,infarction,I-Condition
140962,9795,within,O
140963,9795,last,O
140964,9795,3,O
140965,9795,months,O
140966,9795,prior,O
140967,9795,to,O
140968,9795,baseline,O
140969,9795,visit,O
140970,9796,congestive,B-Condition
140971,9796,heart,I-Condition
140972,9796,failure,I-Condition
140973,9796,New,O
140974,9796,York,O
140975,9796,Heart,O
140976,9796,Association,O
140977,9796,(,O
140978,9796,NYHA,O
140979,9796,),O
140980,9796,III,O
140981,9796,and,O
140982,9796,IV,O
140983,9797,severe,O
140984,9797,valvular,B-Condition
140985,9797,or,I-Condition
140986,9797,left,I-Condition
140987,9797,ventricular,I-Condition
140988,9797,outflow,I-Condition
140989,9797,obstruction,I-Condition
140990,9797,disease,I-Condition
140991,9797,needing,O
140992,9797,intervention,B-Procedure
140993,9797,;,O
140994,9798,atrial,B-Condition
140995,9798,fibrillation,I-Condition
140996,9798,/,I-Condition
140997,9798,flutter,I-Condition
140998,9798,with,O
140999,9798,a,O
141000,9798,mean,O
141001,9798,ventricular,O
141002,9798,response,O
141003,9798,rate,O
141004,9798,at,O
141005,9798,rest,O
141006,9798,>,O
141007,9798,100,O
141008,9798,beats,O
141009,9798,per,O
141010,9798,minute,O
141011,9799,chronic,O
141012,9799,lower,B-Condition
141013,9799,urinary,I-Condition
141014,9799,tract,I-Condition
141015,9799,infections,I-Condition
141016,9799,(,O
141017,9799,but,O
141018,9799,not,O
141019,9799,simple,O
141020,9799,asymptomatic,B-Condition
141021,9799,bacteriuria,I-Condition
141022,9799,),O
141023,9800,eGFR,O
141024,9800,<,O
141025,9800,60,O
141026,9800,ml,O
141027,9800,/,O
141028,9800,"min/1,73",O
141029,9800,m2,O
141030,9800,(,O
141031,9800,MDRD,O
141032,9800,-,O
141033,9800,formula,O
141034,9800,",",O
141035,9800,confirmed,O
141036,9800,on,O
141037,9800,a,O
141038,9800,second,O
141039,9800,day,O
141040,9800,),O
141041,9801,chronic,B-Condition
141042,9801,diarrhea,I-Condition
141043,9801,",",O
141044,9801,any,O
141045,9801,clinical,O
141046,9801,signs,O
141047,9801,of,O
141048,9801,volume,B-Condition
141049,9801,depletion,I-Condition
141050,9801,or,O
141051,9801,a,O
141052,9801,hematocrit,O
141053,9801,>,O
141054,9801,48,O
141055,9801,%,O
141056,9801,(,O
141057,9801,women,B-Person
141058,9801,),O
141059,9801,and,O
141060,9801,>,O
141061,9801,53,O
141062,9801,%,O
141063,9801,(,O
141064,9801,men,B-Person
141065,9801,),O
141066,9802,elevated,O
141067,9802,risk,B-Observation
141068,9802,for,I-Observation
141069,9802,volume,I-Observation
141070,9802,depletion,I-Observation
141071,9802,",",I-Observation
141072,9802,e.g.,O
141073,9802,history,O
141074,9802,of,O
141075,9802,severe,O
141076,9802,volume,O
141077,9802,depletion,O
141078,9802,that,O
141079,9802,required,O
141080,9802,medical,O
141081,9802,therapy,O
141082,9803,chronic,B-Condition
141083,9803,liver,I-Condition
141084,9803,disease,I-Condition
141085,9803,(,O
141086,9803,including,O
141087,9803,known,O
141088,9803,active,B-Condition
141089,9803,hepatitis,I-Condition
141090,9803,),O
141091,9803,and/or,O
141092,9803,screening,O
141093,9803,alanine,O
141094,9803,transaminase,O
141095,9803,(,O
141096,9803,ALT,O
141097,9803,),O
141098,9803,or,O
141099,9803,aspartate,O
141100,9803,transaminase,O
141101,9803,(,O
141102,9803,AST,O
141103,9803,),O
141104,9803,>,O
141105,9803,3,O
141106,9803,x,O
141107,9803,upper,O
141108,9803,limit,O
141109,9803,of,O
141110,9803,normal,O
141111,9803,(,O
141112,9803,ULN,O
141113,9803,),O
141114,9803,(,O
141115,9803,confirmed,O
141116,9803,on,O
141117,9803,a,O
141118,9803,second,O
141119,9803,day,O
141120,9803,),O
141121,9804,Subjects,O
141122,9804,with,O
141123,9804,known,O
141124,9804,seropositivity,O
141125,9804,to,O
141126,9804,human,O
141127,9804,immunodeficiency,O
141128,9804,virus,O
141129,9804,.,O
141130,9805,acute,O
141131,9805,illness,O
141132,9805,at,O
141133,9805,screening,O
141134,9805,or,O
141135,9805,randomization,O
141136,9805,according,O
141137,9805,to,O
141138,9805,judgement,O
141139,9805,by,O
141140,9805,the,O
141141,9805,investigator,O
141142,9805,or,O
141143,9805,patient,O
141144,9806,drug,B-Condition
141145,9806,or,I-Condition
141146,9806,alcohol,I-Condition
141147,9806,abuse,I-Condition
141148,9807,psychosomatic,B-Condition
141149,9807,or,I-Condition
141150,9807,psychiatric,I-Condition
141151,9807,diseases,I-Condition
141152,9807,requiring,O
141153,9807,hospitalization,O
141154,9807,during,O
141155,9807,the,O
141156,9807,last,O
141157,9807,12,O
141158,9807,months,O
141159,9808,clinical,O
141160,9808,evidence,O
141161,9808,of,O
141162,9808,current,O
141163,9808,malignancy,B-Condition
141164,9808,with,O
141165,9808,exception,O
141166,9808,of,O
141167,9808,basal,B-Condition
141168,9808,cell,I-Condition
141169,9808,or,I-Condition
141170,9808,squamous,I-Condition
141171,9808,cell,I-Condition
141172,9808,carcinoma,I-Condition
141173,9808,of,I-Condition
141174,9808,the,I-Condition
141175,9808,skin,I-Condition
141176,9808,",",O
141177,9808,and,O
141178,9808,cervical,B-Condition
141179,9808,intraepithelial,I-Condition
141180,9808,neoplasia,I-Condition
141181,9808,(,O
141182,9808,5,O
141183,9808,years,O
141184,9808,prior,O
141185,9808,to,O
141186,9808,randomization,O
141187,9808,),O
141188,9809,any,O
141189,9809,medical,O
141190,9809,or,O
141191,9809,surgical,O
141192,9809,intervention,O
141193,9809,planned,O
141194,9809,for,O
141195,9809,the,O
141196,9809,next,O
141197,9809,13,O
141198,9809,months,O
141199,9809,after,O
141200,9809,randomization,O
141201,9809,not,O
141202,9809,allowing,O
141203,9809,study,O
141204,9809,participation,O
141205,9809,according,O
141206,9809,to,O
141207,9809,the,O
141208,9809,investigator´s,O
141209,9809,judgment,O
141210,9810,current,O
141211,9810,participation,O
141212,9810,in,O
141213,9810,any,O
141214,9810,other,O
141215,9810,clinical,O
141216,9810,trial,O
141217,9810,or,O
141218,9810,participation,O
141219,9810,in,O
141220,9810,another,O
141221,9810,clinical,O
141222,9810,trial,O
141223,9810,within,O
141224,9810,30,O
141225,9810,days,O
141226,9810,before,O
141227,9810,screening,O
141228,9811,women,B-Person
141229,9811,and,O
141230,9811,men,B-Person
141231,9811,between,O
141232,9811,18,O
141233,9811,-,O
141234,9811,80,O
141235,9811,years,O
141236,9811,of,O
141237,9811,age,B-Person
141238,9812,type,B-Condition
141239,9812,2,I-Condition
141240,9812,diabetes,I-Condition
141241,9812,mellitus,I-Condition
141242,9813,early,O
141243,9813,to,O
141244,9813,moderate,O
141245,9813,stage,O
141246,9813,diabetic,B-Condition
141247,9813,retinopathy,I-Condition
141248,9813,(,O
141249,9813,ETDRS,O
141250,9813,:,O
141251,9813,20,O
141252,9813,(,O
141253,9813,microaneurysms,O
141254,9813,only,O
141255,9813,),O
141256,9813,to,O
141257,9813,35,O
141258,9813,(,O
141259,9813,microaneurysms/,O
141260,9813,hemorrhages,O
141261,9813,and/or,O
141262,9813,hard,O
141263,9813,exsudates,O
141264,9813,),O
141265,9813,),O
141266,9813,in,O
141267,9813,one,O
141268,9813,or,O
141269,9813,both,O
141270,9813,eyes,O
141271,9814,stable,O
141272,9814,HbA1c,O
141273,9814,(,O
141274,9814,±,O
141275,9814,0.5,O
141276,9814,%,O
141277,9814,),O
141278,9814,for,O
141279,9814,at,O
141280,9814,least,O
141281,9814,12,O
141282,9814,weeks,O
141283,9815,antidiabetic,B-Procedure
141284,9815,treatment,I-Procedure
141285,9815,with,O
141286,9815,either,O
141287,9815,diet,B-Observation
141288,9815,",",O
141289,9815,metformin,B-Drug
141290,9815,",",O
141291,9815,DPP4,B-Drug
141292,9815,",",O
141293,9815,GLP1,B-Drug
141294,9815,",",O
141295,9815,pioglitazone,B-Drug
141296,9815,",",O
141297,9815,acarbose,B-Drug
141298,9815,",",O
141299,9815,or,O
141300,9815,respective,O
141301,9815,combinations,O
141302,9816,HbA1c,O
141303,9816,=,O
141304,9816,6.5,O
141305,9816,and,O
141306,9816,=,O
141307,9816,10.0,O
141308,9816,%,O
141309,9817,body,B-Person
141310,9817,mass,I-Person
141311,9817,index,I-Person
141312,9817,<,O
141313,9817,46,O
141314,9817,kg,O
141315,9817,/,O
141316,9817,m2,O
141317,9818,office,O
141318,9818,blood,O
141319,9818,pressure,O
141320,9818,=,O
141321,9818,150/95,O
141322,9818,mmHg,O
141323,9818,(,O
141324,9818,confirmed,O
141325,9818,on,O
141326,9818,a,O
141327,9818,second,O
141328,9818,day,O
141329,9818,;,O
141330,9818,24h,O
141331,9818,ambulatory,O
141332,9818,blood,O
141333,9818,pressure,O
141334,9818,measurement,O
141335,9818,(,O
141336,9818,ABPM,O
141337,9818,),O
141338,9818,is,O
141339,9818,allowed,O
141340,9818,to,O
141341,9818,check,O
141342,9818,accuracy,O
141343,9818,of,O
141344,9818,office,O
141345,9818,values,O
141346,9818,;,O
141347,9818,inclusion,O
141348,9818,with,O
141349,9818,24h,O
141350,9818,mean,O
141351,9818,blood,O
141352,9818,pressure,O
141353,9818,=,O
141354,9818,145/90,O
141355,9818,mm,O
141356,9818,Hg,O
141357,9818,is,O
141358,9818,possible,O
141359,9818,),O
141360,9818,;,O
141361,9818,patients,O
141362,9818,with,O
141363,9818,hypertension,O
141364,9818,should,O
141365,9818,be,O
141366,9818,treated,O
141367,9818,according,O
141368,9818,to,O
141369,9818,current,O
141370,9818,treatment,O
141371,9818,guidelines,O
141372,9819,at,O
141373,9819,least,O
141374,9819,6,O
141375,9819,weeks,O
141376,9819,after,O
141377,9819,surgical,B-Procedure
141378,9819,sterilization,I-Procedure
141379,9819,by,O
141380,9819,bilateral,B-Procedure
141381,9819,tubal,I-Procedure
141382,9819,ligation,I-Procedure
141383,9819,or,O
141384,9819,bilateral,B-Procedure
141385,9819,oophorectomy,I-Procedure
141386,9820,hysterectomy,B-Procedure
141387,9821,=,O
141388,9821,50,O
141389,9821,years,B-Person
141390,9821,and,O
141391,9821,in,O
141392,9821,postmenopausal,B-Observation
141393,9821,state,I-Observation
141394,9821,>,O
141395,9821,1,O
141396,9821,year,O
141397,9822,<,O
141398,9822,50,O
141399,9822,years,O
141400,9822,and,O
141401,9822,in,O
141402,9822,postmenopausal,O
141403,9822,state,O
141404,9822,>,O
141405,9822,1,O
141406,9822,year,O
141407,9822,with,O
141408,9822,serum,O
141409,9822,follicle,O
141410,9822,stimulating,O
141411,9822,hormone,O
141412,9822,(,O
141413,9822,FSH,O
141414,9822,),O
141415,9822,>,O
141416,9822,40,O
141417,9822,IU,O
141418,9822,/,O
141419,9822,l,O
141420,9822,and,O
141421,9822,serum,O
141422,9822,estrogen,O
141423,9822,<,O
141424,9822,30,O
141425,9822,ng,O
141426,9822,/,O
141427,9822,l,O
141428,9822,or,O
141429,9822,a,O
141430,9822,negative,O
141431,9822,estrogen,O
141432,9822,test,O
141433,9822,",",O
141434,9822,both,O
141435,9822,at,O
141436,9822,screening,O
141437,9822,or,O
141438,9822,women,O
141439,9822,of,O
141440,9822,childbearing,O
141441,9822,potential,O
141442,9822,with,O
141443,9822,a,O
141444,9822,negative,O
141445,9822,serum,O
141446,9822,beta,O
141447,9822,human,O
141448,9822,chorionic,O
141449,9822,gonadotropin,O
141450,9822,(,O
141451,9822,ß,O
141452,9822,-,O
141453,9822,hCG,O
141454,9822,),O
141455,9822,pregnancy,O
141456,9822,test,O
141457,9822,at,O
141458,9822,screening,O
141459,9822,who,O
141460,9822,agree,O
141461,9822,to,O
141462,9822,meet,O
141463,9822,one,O
141464,9822,of,O
141465,9822,the,O
141466,9822,following,O
141467,9822,criteria,O
141468,9822,from,O
141469,9822,the,O
141470,9822,time,O
141471,9822,of,O
141472,9822,screening,O
141473,9822,",",O
141474,9822,during,O
141475,9822,the,O
141476,9822,study,O
141477,9822,and,O
141478,9822,for,O
141479,9822,a,O
141480,9822,period,O
141481,9822,of,O
141482,9822,4,O
141483,9822,days,O
141484,9822,following,O
141485,9822,the,O
141486,9822,last,O
141487,9822,administration,O
141488,9822,of,O
141489,9822,study,O
141490,9822,medication,O
141491,9822,:,O
141492,9823,correct,O
141493,9823,use,O
141494,9823,of,O
141495,9823,one,O
141496,9823,of,O
141497,9823,the,O
141498,9823,following,O
141499,9823,accepted,O
141500,9823,contraception,O
141501,9823,methods,O
141502,9823,:,O
141503,9823,hormonal,O
141504,9823,contraceptives,O
141505,9823,(,O
141506,9823,combined,O
141507,9823,oral,O
141508,9823,contraceptives,O
141509,9823,",",O
141510,9823,implants,O
141511,9823,",",O
141512,9823,transdermal,O
141513,9823,patches,O
141514,9823,",",O
141515,9823,hormonal,O
141516,9823,vaginal,O
141517,9823,devices,O
141518,9823,or,O
141519,9823,injections,O
141520,9823,with,O
141521,9823,prolonged,O
141522,9823,release,O
141523,9823,),O
141524,9823,",",O
141525,9823,intrauterine,O
141526,9823,device,O
141527,9823,(,O
141528,9823,IUD,O
141529,9823,/,O
141530,9823,IUS,O
141531,9823,),O
141532,9823,or,O
141533,9823,a,O
141534,9823,double,O
141535,9823,barrier,O
141536,9823,method,O
141537,9823,",",O
141538,9823,e.g.,O
141539,9823,condom,O
141540,9823,and,O
141541,9823,occlusive,O
141542,9823,cap,O
141543,9823,(,O
141544,9823,diaphragm,O
141545,9823,or,O
141546,9823,cervical,O
141547,9823,/,O
141548,9823,vault,O
141549,9823,caps,O
141550,9823,),O
141551,9823,with,O
141552,9823,spermicide,O
141553,9823,(,O
141554,9823,foam,O
141555,9823,",",O
141556,9823,gel,O
141557,9823,",",O
141558,9823,film,O
141559,9823,",",O
141560,9823,cream,O
141561,9823,or,O
141562,9823,suppository,O
141563,9823,),O
141564,9824,true,O
141565,9824,abstinence,O
141566,9824,(,O
141567,9824,periodic,O
141568,9824,abstinence,O
141569,9824,and,O
141570,9824,withdrawal,O
141571,9824,are,O
141572,9824,not,O
141573,9824,acceptable,O
141574,9824,methods,O
141575,9824,of,O
141576,9824,contraception,O
141577,9824,),O
141578,9825,sexual,O
141579,9825,relationship,O
141580,9825,only,O
141581,9825,with,O
141582,9825,female,O
141583,9825,partners,O
141584,9826,sterile,O
141585,9826,male,O
141586,9826,partners,O
141587,9827,signed,O
141588,9827,written,O
141589,9827,informed,O
141590,9827,consent,O
141591,9827,and,O
141592,9827,willingness,O
141593,9827,to,O
141594,9827,comply,O
141595,9827,with,O
141596,9827,treatment,O
141597,9827,and,O
141598,9827,follow,O
141599,9827,-,O
141600,9827,up,O
141601,9827,procedures,O
141602,9828,capability,O
141603,9828,of,O
141604,9828,understanding,O
141605,9828,the,O
141606,9828,investigational,O
141607,9828,nature,O
141608,9828,",",O
141609,9828,potential,O
141610,9828,risks,O
141611,9828,and,O
141612,9828,benefits,O
141613,9828,of,O
141614,9828,the,O
141615,9828,clinical,O
141616,9828,trial,O
141617,9829,HPN,O
141618,9829,<,O
141619,9829,12,O
141620,9829,months,O
141621,9830,metabolically,B-Condition
141622,9830,unstable,I-Condition
141623,9831,cancer,B-Condition
141624,9831,as,O
141625,9831,the,O
141626,9831,reason,O
141627,9831,for,O
141628,9831,intestinal,B-Condition
141629,9831,failure,I-Condition
141630,9832,patients,O
141631,9832,receiving,O
141632,9832,home,O
141633,9832,parenteral,O
141634,9832,nutrition,O
141635,9832,(,O
141636,9832,HPN,O
141637,9832,),O
141638,9832,because,O
141639,9832,of,O
141640,9832,short,B-Condition
141641,9832,bowel,I-Condition
141642,9832,syndrome,I-Condition
141643,9832,for,O
141644,9832,at,O
141645,9832,least,O
141646,9832,12,O
141647,9832,months,O
141648,9833,stable,O
141649,9833,metabolic,O
141650,9833,status,O
141651,9834,benign,B-Condition
141652,9834,disease,I-Condition
141653,9835,Patient,O
141654,9835,not,O
141655,9835,expected,O
141656,9835,to,O
141657,9835,survive,B-Observation
141658,9835,more,O
141659,9835,than,O
141660,9835,4,O
141661,9835,days,O
141662,9836,Patient,O
141663,9836,allergic,B-Condition
141664,9836,to,O
141665,9836,a,O
141666,9836,penicillin,B-Drug
141667,9836,or,O
141668,9836,a,O
141669,9836,carbapenem,B-Drug
141670,9837,Patient,O
141671,9837,with,O
141672,9837,significant,O
141673,9837,polymicrobial,O
141674,9837,bacteraemia,B-Condition
141675,9837,(,O
141676,9837,that,O
141677,9837,is,O
141678,9837,",",O
141679,9837,a,O
141680,9837,Gram,O
141681,9837,positive,O
141682,9837,skin,O
141683,9837,contaminant,O
141684,9837,in,O
141685,9837,one,O
141686,9837,set,O
141687,9837,of,O
141688,9837,blood,O
141689,9837,cultures,O
141690,9837,is,O
